"","SP_ID","Int_Name","PA_type","IUCN_CAT","COUNTRY","ISO3","ODA_status","ODA","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"706",873,"Kanskaya Steppe","KBA",NA,"Russia","RUS",NA,"no",8,0.0949666909595404,0.587655397228249,0.618307767012741,0.454847518557149,0.617735185707094,0.411025748065402
"707",1103,"Brekhovskiye islands","KBA",NA,"Russia","RUS",NA,"no",8,0.0192123198742724,0.973490415845394,0.47962602821076,0.4818072246688,0.731250859480716,0
"708",528,"Virgin Komi Forests","WHS","Not Applicable","Russia","RUS",NA,"no",8,0.0521670278891848,0.904972869351581,0.324212569071588,0.481653830781489,0.816536972295025,0.565882333916416
"709",895,"Kenozer'ye","KBA",NA,"Russia","RUS",NA,"no",8,0.0452729638596678,0.822310078553363,0.502750101726422,0.4818072246688,0.618257078755035,0.559213382657745
"710",905,"Volga Delta","KBA",NA,"Russia","RUS",NA,"no",8,0.0713903794289887,0.591318923110094,0.752499418737165,0.554157165792069,0.740841499573306,0.283841859203997
"711",1121,"Cape Billings","KBA",NA,"Russia","RUS",NA,"no",8,0.0296111552884347,0.956042076207582,0.533782345282454,0.4818072246688,0.631668421025393,0
"712",1133,"Lowland swamps in the valley of Tungur and Nenyuga","KBA",NA,"Russia","RUS",NA,"no",8,0.0575253737209456,0.914962091979978,0.516455171600261,0.481439838376233,0.665526550611952,0.277508904727877
"713",1128,"Khanka plain","KBA",NA,"Russia","RUS",NA,"no",8,0.159635786921535,0.550466047159639,0.957290940770186,0,0.679323965801233,0.22371290641761
"714",879,"East slope of the Northern Ural","KBA",NA,"Russia","RUS",NA,"no",8,0.0372605795965206,0.874177739012322,0.251057314944553,0.481763374024928,0.63380630975701,0.519228056616818
"715",1129,"Kievka and Chernaya river basins","KBA",NA,"Russia","RUS",NA,"no",8,0.131031232113846,0.798201431152881,0.838690300193619,0.481586900069134,0.676649119647781,0.685093132726076
"716",912,"Watershed of the Rivers Strelna and Varzuga","KBA",NA,"Russia","RUS",NA,"no",8,0.0237582948130198,0.820426942564523,0.331623599926423,0.4818072246688,0.668661731776435,0.257773721164853
"717",523,"Central Sikhote-Alin","WHS","Not Applicable","Russia","RUS",NA,"no",8,0.114449491978355,0.819127779599985,0.815637604073255,0.480131104644107,0.666822139320898,0.76001478367348
"718",910,"Russki Zavorot Peninsula and eastern part of Malozemelskaya","KBA",NA,"Russia","RUS",NA,"no",8,0,0.924999150184615,0.0101503010094984,0.4818072246688,0.653719519290904,NA
"719",1107,"Kolyma delta","KBA",NA,"Russia","RUS",NA,"no",8,0.0443133464582167,0.975243954438635,0.465678525755552,0.4818072246688,0.756230943436906,0.00260995614299786
"720",906,"Western Ilmen area","KBA",NA,"Russia","RUS",NA,"no",8,0.0859827683142605,0.311206902155256,0.767992481939453,0.513238710232748,0.697385559649199,0.0836594811449148
"721",1130,"Chelomdzha valley and Kava-Chelomdzha interfluve","KBA",NA,"Russia","RUS",NA,"no",8,0.043850038321261,0.922756797201094,0.485843130369728,0.48179126836987,0.655868621191371,0.153471735181981
"722",915,"Kunovatski","KBA",NA,"Russia","RUS",NA,"no",8,0.0315762417170634,0.929562694319425,0.187836905990516,0.4818072246688,0.621876836511812,0.255446382241751
"723",1101,"Kurluska lake and middle Boganida valley","KBA",NA,"Russia","RUS",NA,"no",8,0.0175294886163287,0.982909215000616,0.40781395893461,0.4818072246688,0.718762856734565,0.0967127516714372
"724",904,"Erdniyevskaya area","KBA",NA,"Russia","RUS",NA,"no",8,0.0656814293384642,0.359437863784414,0.740448669508614,0.453312826843387,0.614461779142787,0.0379497119103719
"725",893,"Chudsko-Pskovski Lake and the adjacent areas","KBA",NA,"Russia","RUS",NA,"no",8,0.0775058830779198,0.646984717353832,0.625357550562359,0.503038110847516,0.660994345972962,0.441707448884866
"726",875,"Kuznetsky Alatau Zapovednik","KBA",NA,"Russia","RUS",NA,"no",8,0.0751334907298572,0.887705797368923,0.820062279552298,0.48151455710519,0.666541177100564,0.750873868681097
"727",1114,"Kytalyk","KBA",NA,"Russia","RUS",NA,"no",8,0.038746688848939,0.989898280082295,0.488904829591702,0.4818072246688,0.863244125010869,0.0251335818359616
"728",1112,"Yana delta","KBA",NA,"Russia","RUS",NA,"no",8,0.0414227649247873,0.997419800302995,0.48789629733614,0.4818072246688,0.792830884932206,0.0037525365210191
"729",1117,"Novosibirski archipelago","KBA",NA,"Russia","RUS",NA,"no",8,0.0135545214654616,1,0.464158588644034,0.4818072246688,0.835471699533719,NA
"730",525,"Lake Baikal","WHS","Not Applicable","Russia","RUS",NA,"no",8,0.129302362275054,0.835466716728555,0.787810580751958,0.481037349087814,0.899457250714859,0.549675603941551
"731",527,"Putorana Plateau","WHS","Not Applicable","Russia","RUS",NA,"no",8,0.015577063273497,0.999049513335482,0.60977778410434,0.4818072246688,0.788335420065066,0.0460021315294697
"732",1099,"Pyasina delta","KBA",NA,"Russia","RUS",NA,"no",8,0.0145817821504267,0.990339732264455,0.498383055221343,0.4818072246688,0.658359113477043,NA
"733",1125,"Dal'dzi lake","KBA",NA,"Russia","RUS",NA,"no",8,0.0664183928197768,0.872866711232045,0.489618046346768,0.497635939074031,0.616528952448468,0.394935242509357
"734",896,"Lapland Biosphere Reserve","KBA",NA,"Russia","RUS",NA,"no",8,0.0275687912102865,0.812409788939428,0.379883976070691,0.4818072246688,0.639385899317626,0.278079576741713
"735",889,"Zaonezh'ye","KBA",NA,"Russia","RUS",NA,"no",8,0.0469950804665944,0.759204016194066,0.576565088827151,0.4818072246688,0.658799742866327,0.583403809649283
"736",1106,"Lena delta","KBA",NA,"Russia","RUS",NA,"no",8,0.0276107748116817,0.998056057777524,0.501220868040737,0.4818072246688,0.824827647418228,0.000141249361464177
"737",526,"Lena Pillars Nature Park","WHS","Not Applicable","Russia","RUS",NA,"no",8,0.0313261255798494,0.943899468108558,0.674904471679363,0.4818072246688,0.757511154704815,0.0893209668821259
"738",871,"Uzkaya Steppe","KBA",NA,"Russia","RUS",NA,"no",8,0.0850325737024414,0.3260828977892,0.664812478009211,0.5005413165891,0.750391052330047,0.318910204298008
"739",907,"Vaygach island","KBA",NA,"Russia","RUS",NA,"no",8,0.0215276733682341,0.969709151890836,0.17942597393013,0.4818072246688,0.668692158751096,NA
"740",1096,"Murukta depression","KBA",NA,"Russia","RUS",NA,"no",8,0.0158870574440723,0.976724372365838,0.534392858477735,0.4818072246688,0.648353716815106,0.0473843433403012
"741",1122,"Lower Anadyr lowlands","KBA",NA,"Russia","RUS",NA,"no",8,0.0475094173220159,0.964340610941561,0.651052941065943,0.4818072246688,0.72164627878101,0.0983083392076008
"742",1098,"Lower Leningradskaya river","KBA",NA,"Russia","RUS",NA,"no",8,0.0119547259890265,0.999932762572101,0.193469019902949,0.4818072246688,0.632167557810023,NA
"743",884,"Lower Ob'","KBA",NA,"Russia","RUS",NA,"no",8,0.0202910869066539,0.935608786166109,0.285161331828657,0.4818072246688,0.696435714377433,0.0779906803760723
"744",1105,"Dudypta river plains","KBA",NA,"Russia","RUS",NA,"no",8,0.0185144133775886,0.99332486747122,0.378643576227824,0.4818072246688,0.753456734668914,0.0183843064429258
"745",883,"Dvuob'ye","KBA",NA,"Russia","RUS",NA,"no",8,0.0324632028773062,0.917636650873404,0.191901426681425,0.481634184692639,0.70680604033418,0.164518487212105
"746",1120,"West Chaun plain","KBA",NA,"Russia","RUS",NA,"no",8,0.0269918092783128,0.996083373012185,0.318921263958086,0.4818072246688,0.621406175006043,0
"747",530,"Western Caucasus","WHS","Not Applicable","Russia","RUS",NA,"no",8,0.263847192452156,0.631547572597367,0.941892868476814,0.523038954901647,0.641831060505775,0.970926311785359
"748",1113,"San-Yuryakh","KBA",NA,"Russia","RUS",NA,"no",8,0.0353582145471634,0.999822957750704,0.50686469187796,0.4818072246688,0.719055872514742,NA
"749",1127,"Evoron-Chukchagirskoye depression","KBA",NA,"Russia","RUS",NA,"no",8,0.103421325706955,0.874016390697652,0.749668307620069,0.508937145971394,0.646589531290393,0.345723128284875
"750",914,"Nothern part of Gor'koe reservoir with spurs","KBA",NA,"Russia","RUS",NA,"no",8,0.0750198472895276,0.797571692103069,0.555894304660668,0.580597543931163,0.615892709251515,0.708575394720496
"751",1119,"Pura river basin","KBA",NA,"Russia","RUS",NA,"no",8,0.0153821451648412,0.998235944257453,0.507234310712871,0.4818072246688,0.806549749872455,NA
"752",1132,"Middle Onon","KBA",NA,"Russia","RUS",NA,"no",8,0.110378797043356,0.457315791874303,0.780276155422442,0.359303741283706,0.695433929129436,0.203402181438042
"753",1110,"Forty islands","KBA",NA,"Russia","RUS",NA,"no",8,0.0317496175496815,0.985115123058586,0.50467140392901,0.4818072246688,0.676647128864187,0.0962635939412503
"754",1126,"Udyl' lake","KBA",NA,"Russia","RUS",NA,"no",8,0.0751576898121508,0.802628075579426,0.740720057608364,0.495923797618019,0.664030241245657,0.304447266418418
"755",894,"Lakes of northern Karelia","KBA",NA,"Russia","RUS",NA,"no",8,0.0299847270750835,0.840757973457568,0.360669911760258,0.4818072246688,0.713711891542582,0.233675798546506
"756",1228,"Sochinsky National Park","KBA",NA,"Russia","RUS",NA,"no",8,0.253472065324643,0.612773550992931,0.911306175046191,0.49210750057653,0.633343297059956,1
"757",881,"Sources of the Bolshaya Karaganka and Syntasty rivers","KBA",NA,"Russia","RUS",NA,"no",8,0.078517805745179,0.382108363340942,0.554445578528663,0.376305693329345,0.615513174814674,0.172010807013522
"758",880,"Verkhne-Kondinsky zakaznik","KBA",NA,"Russia","RUS",NA,"no",8,0.0483304689803906,0.785474705436108,0.376838451512113,0.480876338857728,0.62975763854101,0.43457556967817
"759",1115,"Keremesit-Sundrun watershed","KBA",NA,"Russia","RUS",NA,"no",8,0.0388884638658311,0.987929674661793,0.308462259734173,0.4818072246688,0.838074275770749,4.61154549602363e-06
"760",1102,"Volochanka river basin","KBA",NA,"Russia","RUS",NA,"no",8,0.0158592654400167,0.972883841141827,0.350281792311048,0.4818072246688,0.637791980864916,0.0981218079852234
"761",886,"Suzunsky pine forest","KBA",NA,"Russia","RUS",NA,"no",8,0.0845480452369384,0.512108231158075,0.697061178116175,0.501595241860351,0.657733481269891,0.437200990084948
"762",1104,"Parapol'skiy valley","KBA",NA,"Russia","RUS",NA,"no",8,0.0309818309221923,0.951660600703551,0.455421789015436,0.4818072246688,0.755743117708986,0.143429557023972
"763",892,"Rybinsk reservoir","KBA",NA,"Russia","RUS",NA,"no",8,0.0708311233182726,0.753699679717327,0.513916135323433,0.538730379337124,0.699355977453887,0.602371999715457
"764",1123,"Lebediny refuge (Markovo depression)","KBA",NA,"Russia","RUS",NA,"no",8,0.0264629632339146,0.977052309083359,0.643623308648294,0.4818072246688,0.666843840351332,0.124518833891435
"765",529,"Volcanoes of Kamchatka","WHS","Not Applicable","Russia","RUS",NA,"no",8,0.0476672111162064,0.925549621494364,0.645432107874055,0.4818072246688,0.841417785345867,0.260023779852421
"766",897,"Ponoiskaya depression","KBA",NA,"Russia","RUS",NA,"no",8,0.0195016930974326,0.843389445708051,0.136509428929631,0.4818072246688,0.638582390564445,0.222988389003952
"767",874,"Talduair mountain","KBA",NA,"Russia","RUS",NA,"no",8,0.101566531257359,0.379608239704325,0.718589377529766,0.453961673322972,0.616387989854948,0.0394339618007937
"768",909,"Nerussa - Desna woodland","KBA",NA,"Russia","RUS",NA,"no",8,0.0940717627997487,0.649539740543723,0.594928977191038,0.17783668418952,0.631961878587673,0.623663295310105
"769",890,"Vodlozero","KBA",NA,"Russia","RUS",NA,"no",8,0.0427187475059126,0.822974671404321,0.507174936244084,0.4818072246688,0.635342998891176,0.407589849034763
"770",1109,"Muna-Besyuke","KBA",NA,"Russia","RUS",NA,"no",8,0.0275046009796308,0.979507176982975,0.621545065584002,0.4818072246688,0.692808789468838,0.155373291567817
"771",900,"Yamantau mountain","KBA",NA,"Russia","RUS",NA,"no",8,0.0918802695061015,0.758404504723637,0.680617766916865,0.481749589679922,0.62661619495354,0.656202531961859
"772",911,"Verkhnevisherski mountain","KBA",NA,"Russia","RUS",NA,"no",8,0.0474503348475016,0.886159470812305,0.244184243115859,0.480533413341177,0.621120679272302,0.70575190563665
"773",878,"Watershed of the Mulym'ya and Bolshoy Tap rivers","KBA",NA,"Russia","RUS",NA,"no",8,0.0482603738372209,0.817977355435444,0.424229156693113,0.481431217902529,0.689295703275003,0.22692908798314
"774",877,"Pelymsky Tuman","KBA",NA,"Russia","RUS",NA,"no",8,0.0503416408179326,0.829500439719801,0.500181198647508,0.480588502094823,0.624728974862038,0.510268956810242
"775",1100,"Oleniy island and Yuratskaya bay","KBA",NA,"Russia","RUS",NA,"no",8,0.00805045838320653,0.995945749104808,0.416627111649839,0.4818072246688,0.643937610525382,0
"777",962,"At-Tubayq","KBA",NA,"Saudi Arabia","SAU",NA,"no",8,0.0752156686157179,0.623437164026846,0.625084133175053,0.478577552917915,0.751817061576522,NA
"778",13,"Harrat al-Harrah","IUCN","Ia","Saudi Arabia","SAU",NA,"no",8,0.0824976096643325,0.637837777653113,0.565738190404019,0.370355087919251,0.761204965792014,0.00454048320940517
"779",236,"Ibex Reserve (Hawtat Bani Tamin)","IUCN","II","Saudi Arabia","SAU",NA,"no",8,0.052639010824444,0.630284215861564,0.410687243687305,0.315992847290903,0.606989559050061,NA
"780",235,"Jabal Aja","IUCN","II","Saudi Arabia","SAU",NA,"no",8,0.0725825899735065,0.600045746007304,0.45906139472076,0.33724200022964,0.622758038424398,0.00640942598764539
"781",12,"Mahazat as-Sayd","IUCN","Ia","Saudi Arabia","SAU",NA,"no",8,0.110077023086653,0.658519382138155,0.357904002070176,0.290379793674977,0.62341972355155,NA
"782",11,"Extension to Majamiâ al-Hadb","IUCN","Ia","Saudi Arabia","SAU",NA,"no",8,0.040077010275151,0.703461001896315,0.380812805183756,0.325715078910948,0.638243233573565,NA
"783",78,"Harrat Uwayrid","IUCN","Ib","Saudi Arabia","SAU",NA,"no",8,0.0849530959281297,0.683863290246952,0.66938267477573,0.31794792141925,0.686320717675736,0.00718380640315553
"785",77,"Harrat Khaybar / Wadi Hadiyah","IUCN","Ib","Saudi Arabia","SAU",NA,"no",8,0.113399599390296,0.69188601367362,0.467294354846921,0.318057327960505,0.682615247061139,0.00994809537526719
"787",967,"Southeast Svalbard Nature Reserve","KBA",NA,"Svalbard","SJM",NA,"no",8,0.170707573185296,0.994608559776602,0.453391043938572,0.4818072246688,0.795256951926386,NA
"788",966,"Northeast Svalbard Nature Reserve","KBA",NA,"Svalbard","SJM",NA,"no",8,0.0919893410745909,0.99618476431841,0.491850895594145,0.4818072246688,0.868091703502972,NA
"789",968,"South Spitsbergen National Park","KBA",NA,"Svalbard","SJM",NA,"no",8,0.117234976130963,0.994141644585282,0.57923543394887,0.4818072246688,0.757268578136504,NA
"790",123,"Torneträk-Soppero Fjällurskog","IUCN","Ib","Sweden","SWE",NA,"no",8,0.0254383955111453,0.875779640551417,0.510969391911342,0.483330051881783,0.653354993282937,0.174846981414342
"791",124,"Vindelfjällen","IUCN","Ib","Sweden","SWE",NA,"no",8,0.031162778745103,0.841338958885142,0.717003775495307,0.482636661884159,0.691602370616896,0.235802548752264
"792",731,"Frostviken","KBA",NA,"Sweden","SWE",NA,"no",8,0.0254460962569339,0.844645962218355,0.530052548450073,0.48312255902941,0.644616766225834,0.275500718351447
"793",25,"Sjaunja","IUCN","Ia","Sweden","SWE",NA,"no",8,0.0252436649161803,0.87152379509669,0.590528333044427,0.48269680574212,0.640736051156727,0.214938298013914
"794",647,"Tadmur desert and mountains","KBA",NA,"Syrian Arab Republic","SYR",NA,"no",8,0.0947057969846017,0.439795864959986,0.541597557077519,0.487116126128374,0.668426994253684,0.00718380640315553
"940",1,"Paleski Radyaytsina-Ekalagichny","IUCN","Ia","Belarus","BLR","Upper Middle Income Countries and Territories","yes",8,0.099215842840533,0.621538719149082,0.657751046452538,0.437258110396844,0.619999171898096,0.598370347032881
"1050",1152,"Changtang plateau","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0700720261152031,0.426259141562946,0.660784897209347,0.451581798384569,1,0.0111305564557891
"1051",1138,"Shuangtai (Shuangtaizi) Estuary and Inner Gulf of Liaodong","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.117487708722562,0.250259312616773,0.902974918426064,0.433723283262036,0.635279774381026,0.0539307887808433
"1052",521,"Qinghai Hoh Xil","WHS","Not Applicable","China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0996804291842362,0.461299759022674,0.643247978524629,0.450303108061197,0.84735101473878,0.0169964284983982
"1053",1302,"Muli (Ma'an Shan)","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.50888205169948,0.735802508196463,0.610535857507065,0.471711861944183,0.639592662737168,0.406321119238028
"1054",1219,"Yarlung Zangbo Daxiagu Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.865592498497471,0.640513401390494,0.555372565596085,0.425920898878179,0.726760776107127,0.423424847338733
"1055",1144,"Bosten Lake","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0892254536739196,0.549731760880369,0.813066025624504,0.463819373050622,0.635955293391829,0.024399466879295
"1056",1159,"Heshui","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.11102196236633,0.501725244285389,0.881037517342496,0.456992564675878,0.615401734529897,0.20386531211164
"1057",1223,"Pingwu Panda habitat","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.642156356472584,0.733481444460918,0.952315094930085,0.474280843521733,0.639437883123899,0.327402863628036
"1058",1155,"Yinchuan plain","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.159672678097768,0.262764941188561,0.823806381537676,0.480536351770214,0.683386808002393,0.0191112991184631
"1059",1157,"Minqin","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.105527495584842,0.66991175709719,0.85802486707311,0.465626885099408,0.772128333852696,0.010629319346548
"1060",23,"Sichuan Changshahongma Wetlands","IUCN","Ia","China","CHN","Upper Middle Income Countries and Territories","yes",8,0.158402350214743,0.384526558617327,0.619664255754004,0.451914205743304,0.706238392651958,0.0508233016722839
"1061",1164,"Qingdao-Rizhao coastal wetland and islands","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0890032115024377,0.0339370700122406,0.866537294310559,0.450947823884784,0.726546308420994,0.0383156530659886
"1062",1137,"Changbai Shan Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.133687947351281,0.829039913411412,0.987316955037644,0.477635609137194,0.632772999401295,0.425172354494494
"1063",1167,"Longlin-Xilin","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.487635365635928,0.733241094414477,0.905965230352351,0.43689868294475,0.705577589567283,0.238405958198767
"1064",1161,"Qinghai Hu (Koko Nor)","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.145839516660948,0.513238497260451,0.703350544524409,0.465812257554841,0.688534804577905,0.0532703200479636
"1065",1148,"Aksu River basin","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.143456944945274,0.514997998454418,0.720688533587307,0.451502009448462,0.743450245826195,0.00962964899716879
"1066",1171,"Mangui","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0853876099492028,0.890946739966222,0.51192136729498,0.481647013002044,0.633677154243423,0.295403391628708
"1067",1142,"Xilin Gol Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0693200346774922,0.372676232566256,0.852764751162039,0.468942544576113,0.705167718390685,0.0303598762307668
"1068",1174,"Dunhuang Nature Reserve and Western Qilian Shan m*","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0743391427476248,0.818704766461223,0.685354732475007,0.45255507507193,0.622083887377717,0.00605920002958123
"1069",1153,"Nam Co","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.102790675197614,0.390561280295437,0.303912977497888,0.458273078045234,0.697871941219041,0.028779563831225
"1070",1169,"Altay forest and steppe","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.148556871841748,0.401285838257102,0.755808827578432,0.466193336571255,0.812345073182275,0.252611930807482
"1071",519,"Three Parallel Rivers of Yunnan Protected Areas","WHS","Not Applicable","China","CHN","Upper Middle Income Countries and Territories","yes",8,1,0.683768811363167,0.762180025555043,0.45267343732692,0.793284147365311,0.472881809479131
"1072",1166,"Dongting Hu wetlands","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.237702587788259,0.313018022910913,0.917659130178764,0.462143573795966,0.668386897414801,0.11991145318925
"1073",1224,"Sanjiangyuan Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.262070283226492,0.364571357273687,0.680694487794875,0.452294642185213,0.934231514894654,0.0480824498952016
"1074",1146,"Xayar forest and wetland","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.076758992029451,0.678373736097082,0.729445750374524,0.460423127951608,0.658042147534586,0.0115103917299575
"1075",1136,"Nanweng He Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0952978688206254,0.829163973215101,0.814760910196428,0.478516497071183,0.633905511023934,0.232183685172607
"1076",1173,"Loess Plateau in western Gansu","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.314019263251954,0.406444041456459,0.861721971550969,0.489829181352354,0.791047514055627,0.0536050518440862
"1077",522,"Sichuan Giant Panda Sanctuaries - Wolong, Mt Siguniang and Jiajin Mountains","WHS","Not Applicable","China","CHN","Upper Middle Income Countries and Territories","yes",8,0.794903719588339,0.627961595990739,0.923321715889929,0.403290337471194,0.735378718029219,0.306119866460634
"1078",1151,"Ayark Kol and alpine grassland","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0801210995223449,0.607543988402307,0.541985906156541,0.451018973990731,0.705678567565525,0.0094962776515944
"1079",520,"Xinjiang Tianshan","WHS","Not Applicable","China","CHN","Upper Middle Income Countries and Territories","yes",8,0.160261816683288,0.649055278276425,0.779762242167052,0.459447339733574,0.697963901855912,0.0668196202983617
"1080",1158,"Eastern Qilian Shan mountains","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.174584606803191,0.451092733755627,0.857412429342375,0.457742436071136,0.832039625477353,0.0573914605328153
"1081",1145,"Tarim Euphrates Poplar Forest Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0687382968995464,0.755585278556144,0.66367687491747,0.471445216709316,0.693408830363628,0.00922573924661565
"1082",1250,"Area between Qinghai Hu and A'nyêmaqên","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.185918760732848,0.483085845465129,0.764190880942332,0.4551934431569,0.842989434411027,0.0384157982585368
"1083",1147,"Lower reaches of Tarim River","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0561709899407639,0.779569105381097,0.713017794730232,0.464164153652778,0.693892479780739,0.00737303745450804
"1085",1154,"Yamdrok Co","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.351065947631582,0.467570577794864,0.346374109371703,0.478884543113851,0.615538697740149,0.0219091813368089
"1086",1333,"Poyang Hu wetlands","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.288858377606043,0.317906348658298,0.900598908977678,0.5088538888683,0.665946222919876,0.11583515770706
"1087",1150,"Qiemo Oasis and Qarqan River","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0534945219011483,0.772077146183418,0.580285092884702,0.455699451178273,0.631434705496072,0.011969870400874
"1088",1220,"Zayö","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.682502036869818,0.608184520612099,0.648096116770176,0.460570533339824,0.625840865485075,0.285883748724161
"1089",1140,"Dalai Nur Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0865731241758283,0.423118796516979,0.824472948602541,0.462424448451938,0.681498220198619,0.0358341172291561
"1090",1168,"Karamay Mountains","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.110483527765618,0.688696271336293,0.824947467096781,0.479314248509947,0.741783489741752,0.00910532446086516
"1091",1139,"Orqohan","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.10030300242556,0.770464341026632,0.856225177537808,0.481758408801253,0.689365935594571,0.385609150354822
"1093",1165,"Yancheng Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.121598900819355,0.269712559844266,0.975884575171346,0.470561453296282,0.640998072874628,0.0264232499562267
"1094",1225,"Gonjo","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.297941091513011,0.421992455567469,0.636573840421048,0.458344701761287,0.700937053452799,0.104312688232028
"1095",1217,"Huang He Shouqu Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.223525703079495,0.330680384381494,0.68102322189558,0.455733412478593,0.653360259409715,0.0739668193893735
"1096",1222,"Gonggaishan Nature Reserve (Kangding)","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.624332851306323,0.6151045681646,0.682622272234627,0.464392550523892,0.642182633023227,0.24429652424171
"1097",1135,"Huma He Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0979129404363942,0.7749096765868,0.79471930503168,0.477104049478221,0.638280010936554,0.261324891978727
"1098",24,"Tibet Selincuo Wetlands","IUCN","Ia","China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0537133060269237,0.397588959638283,0.420852026063785,0.453608172773004,0.785097501959932,0.0242110216592647
"1099",1160,"Jonê","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.397869168761331,0.459855091050027,0.865194673461735,0.467700282531599,0.618015254286902,0.165565104291173
"1100",1149,"Markit-Yarkant Oasis","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.119070951752909,0.55625368120566,0.752178153758604,0.444411671856239,0.616747108374982,0.00982354508778535
"1101",1141,"Dali Nur Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0800198215547085,0.470222176569313,0.827229642894058,0.490586418006855,0.676152494176686,0.0377931176624588
"1102",1218,"Gongbo Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.620083357443763,0.5979470070734,0.342645324557948,0.462964792541415,0.795607506570794,0.248615334355467
"1103",1143,"Damaoqi","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0745750360589495,0.433081174827358,0.785330335602685,0.470689685289893,0.776673542882541,0.014651102715528
"1104",1221,"Yanboyezeshan Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.240387583902375,0.339962792013811,0.43234504374956,0.456864130206835,0.673703224326669,0.0910435167513611
"1105",1170,"Lindian County Xinxing Horse Ranch and Julang Pasture","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0974582181197909,0.34167237594765,0.903368819587306,0.449375692218384,0.624208658099742,0.0552388127192535
"1106",1262,"Anhui Chinese Alligator National Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.348956529959266,0.361489329552319,0.969625132545508,0.478647959120568,0.731555570106558,0.196590922989864
"1107",1172,"Ulgai","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0686931282971573,0.323718365988781,0.900992994453518,0.480474621763282,0.672993422285663,0.0295975739985429
